30 Back Incline Dumbbell Row,Middle Back,Dumbbell
30 Back Incline Face-Up Cable Pull-Down,Middle Back,Cable
30 Back Kneeling High Cable Pull-Down,Middle Back,Cable
30 Back Leaning V-Bar Pull-Down,Middle Back,Cable
30 Back Machine Seated Row,Middle Back,Machine
30 Back Neutral-Grip Pull-Down,Middle Back,Body Only
30 Back Plate Hyperextension,Middle Back,Other
30 Back Pull-Up,Middle Back,Body Only
30 Back Reverse-Grip Band-Assisted Pull-Up,Middle Back,Bands
30 Back Reverse-Grip Pull-Down,Middle Back,Cable
30 Back Reverse-Grip Pull-Up,Middle Back,Body Only
30 Back Single-Arm Dumbbell Row,Middle Back,Dumbbell
30 Back Single-Arm Dumbbell Swing Row,Middle Back,Dumbbell
30 Back Smith Machine Push-Up,Middle Back,Machine
30 Back Standing Low Cable Bar Row,Middle Back,Cable
30 Back Standing Low Cable Rope Row,Middle Back,Cable
30 Back Straight-Arm Bar Pull-Down,Middle Back,Cable
30 Back Straight-Arm Rope Pull-Down,Middle Back,Cable
30 Back Suspension Inverted Row,Middle Back,
30 Back T-Bar Row,Middle Back,Barbell
30 Back Underhand Bent-Over Barbell Row,Middle Back,Barbell
30 Back V-Bar Pull-Down,Middle Back,
30 Back Weighted Pull-Up,Middle Back,
30 Back Wide-Grip Behind-The-Head Pull-Down,Middle Back,Cable
30 Back Wide-Grip Pull-Down,Middle Back,Cable
30 back Wide-Grip Seated Cable Row,Middle Back,Cable
RG 3-Way Single-Arm Rear Delt Cable Fly,Shoulders,Cable
RG Forward-Leaning Dumbbell Upright Row,Shoulders,Dumbbell
RG Alternating Seated Dumbbell Lateral Raise,Shoulders,Dumbbell
RG Seated Dumbbell Shoulder Press,Shoulders,Dumbbell
RG Single-Arm Cross-Body Cable Front Raise,Shoulders,Cable
FYR2 Air Ball,Abdominals,Exercise Ball
FYR2 Alternating Dumbbell Curl,Biceps,Dumbbell
FYR2 Alternating Kettlebell Snatch,Lats,Kettlebells
FYR2 Alternating Kettlebell Squat Clean,Quadriceps,Kettlebells
FYR2 Alternating Kettlebell Swing,Lats,Kettlebells
FYR2 American Kettlebell Swing,Lats,Kettlebells
FYR2 Banded Double-Kettlebell Squat Pulse,Quadriceps,Kettlebells
FYR2 Banded Frog Pump,Abdominals,Bands
FYR2 Banded Glute Bridge,Glutes,Bands
FYR2 Bent-Over Medicine Ball Slam,Lats,Medicine Ball
FYR2 Bent-Over Reverse Fly,Lats,Dumbbell
FYR2 Dagger-Grip Double-Kettlebell Gorilla Row,Middle Back,Kettlebells
FYR2 Double-Kettlebell Alternating Press,Shoulders,Kettlebells
FYR2 Double-Kettlebell Ballin' Lunge,Quadriceps,Kettlebells
FYR2 Double-Kettlebell Front Rack Lunge,Quadriceps,Kettlebells
FYR2 Double-Kettlebell Front Squat,Quadriceps,Kettlebells
FYR2 Double-Kettlebell Ski,Abdominals,Kettlebells
FYR2 Double-Kettlebell Standing Clean,Lats,Kettlebells
FYR2 Double-Kettlebell Thruster,Shoulders,Kettlebells
FYR2 Double-Under,Abdominals,Body Only
FYR2 Dumbbell Clean and Jerk,Shoulders,Dumbbell
FYR2 Dumbbell Crab Reach,Abdominals,Dumbbell
FYR2 Dumbbell Cross-Body Front Raise,Shoulders,Dumbbell
FYR2 Dumbbell Deadlift,Lower Back,Dumbbell
FYR2 Dumbbell Deadlift to Dumbbell Upright Row,Lower Back,Dumbbell
FYR2 Dumbbell Front Raise,Shoulders,Dumbbell
FYR2 Dumbbell Hip Thrust,Glutes,Dumbbell
FYR2 Dumbbell Lateral Raise,Shoulders,Dumbbell
FYR2 Dumbbell Man-Maker,Abdominals,Dumbbell
FYR2 Dumbbell Sit-Up Reach,Abdominals,Dumbbell
FYR2 Explosive Kettlebell Jump Squat,Quadriceps,Kettlebells
FYR2 Fire Feet with Burpee Tuck Jump Drill,Abdominals,Body Only
FYR2 Flutter Kick,Abdominals,Body Only
FYR2 Front Kick-Through,Quadriceps,Body Only
FYR2 Glute Bridge Dumbbell Floor Press,Glutes,Dumbbell
FYR2 Kettlebell Hike,Abdominals,Kettlebells
FYR2 Half-Kneeling Kettlebell Clean,Shoulders,Kettlebells
FYR2 Half-Moon,Abdominals,Body Only
FYR2 Kettlebell Clean and Press,Shoulders,Kettlebells
FYR2 Kettlebell Cross-Body Catch,Abdominals,Kettlebells
FYR2 Kettlebell Duck Walk,Abdominals,Kettlebells
FYR2 Kettlebell Get-Up Reach,Abdominals,Kettlebells
FYR2 Kettlebell Goblet Squat,Quadriceps,Kettlebells
FYR2 Kettlebell Good Morning,Lower Back,Kettlebells
FYR2 Kettlebell High Pull to Overhead Press,Shoulders,Kettlebells
FYR2 Kettlebell Juggle,Abdominals,Kettlebells
FYR2 Kettlebell Reverse Lunge Switch Grip,Quadriceps,Kettlebells
FYR2 Kettlebell Reverse Lunge to Kneeling Press,Quadriceps,Kettlebells
FYR2 Kettlebell Romanian Deadlift,Lower Back,Kettlebells
FYR2 Kettlebell Staggered-Stance Deadlift,Lower Back,Kettlebells
FYR2 Kettlebell Sumo Squat Pulse,Quadriceps,Kettlebells
FYR2 Kettlebell Swing Clean and Press,Shoulders,Kettlebells
FYR2 Kettlebell Swing High Pull,Lats,Kettlebells
FYR2 Kettlebell Swing-Clean-Press Combo,Lats,Kettlebells
FYR2 Kettlebell Swing-Clean-Press-Row Combo,Lats,Kettlebells
FYR2 Lateral Band Walk,Quadriceps,Bands
FYR2 Lateral Raise Hold,Shoulders,Dumbbell
FYR2 Leopard Crawl,Abdominals,Body Only
Levitating side kick-through,Glutes,Body Only
FYR2 Loaded Beast Sprawl,Abdominals,Dumbbell
FYR2 Loaded to Unloaded Beast,Abdominals,Dumbbell
Lunge high-knee clap,Quadriceps,Body Only
FYR2 Medicine Ball Complex,Abdominals,Medicine Ball
FYR2 Medicine Ball Fire-Feet Drill,Abdominals,Medicine Ball
FYR2 Medicine Ball Knees-to-Chest,Abdominals,Medicine Ball
FYR2 Medicine Ball Mountain Climber,Abdominals,Medicine Ball
FYR2 Monster Band Face-Pull Hold,Lats,Bands
FYR2 Monster Banded Good Morning,Lower Back,Bands
FYR2 Plank Alternating Front Step,Abdominals,Body Only
FYR2 Plyo Split Squat,Quadriceps,Body Only
FYR2 Pulse Biceps Curl,Biceps,Dumbbell
FYR2 Push-Up to Kettlebell Hike Combo,Chest,Kettlebells
FYR2 Reverse Burpee,Quadriceps,Body Only
FYR2 Reverse Burpee to Regular Burpee,Quadriceps,Body Only
FYR2 Reverse Burpee Tuck Jump,Quadriceps,Body Only
FYR2 Reverse Lunge to Single-Leg Kettlebell Deadlift,Quadriceps,Kettlebells
FYR2 Seesaw Dumbbell Biceps Curl,Biceps,Dumbbell
FYR2 Seesaw Dumbbell Military Press,Shoulders,Dumbbell
FYR2 Double-Kettlebell Swing Clean,Middle Back,Kettlebells
FYR2 Shoulder Tap,Abdominals,Body Only
FYR2 Single-Arm Kettlebell Clean,Lats,Kettlebells
FYR2 Single-Arm Kettlebell Press,Shoulders,Kettlebells
Single-arm kettlebell row-,Middle Back,Kettlebells
FYR2 Sprawl Over Kettlebell,Triceps,Kettlebells
FYR2 Single-Arm Kettlebell Swing,Lats,Kettlebells
FYR2 Single-Dumbbell Biceps Curl,Biceps,Dumbbell
FYR2 Single-Dumbbell Halo,Shoulders,Dumbbell
FYR2 Single-Dumbbell Overhead Press,Shoulders,Dumbbell
FYR2 Single-Dumbbell Push-Up,Chest,Dumbbell
FYR2 Sprawlee,Quadriceps,Body Only
FYR2 Squat Hold,Quadriceps,Body Only
FYR2 Squat Jump,Quadriceps,Body Only
FYR2 Squat Pulse,Quadriceps,Body Only
FYR2 Standing Banded Leg Abduction,Abductors,Bands
FYR2 Superhero Lunge Squat Clean and Press,Quadriceps,
FYR2 Triceps Push-Up,Triceps,Body Only
FYR2 Wide Overhead Press,Shoulders,Barbell
FYR2 Dumbbell Curl-Row Complex,Biceps,Dumbbell
FYR2 Banded Squat Hold-Pulse-Jump Complex,Quadriceps,Bands
FYR2 Ascending-Rep High-Pull-Press Complex,Shoulders,Kettlebells
FYR2 Ascending-Rep Swing-Squat Complex,Middle Back,Kettlebells
FYR2 Kettlebell Goblet-Squat-Deadlift Complex,Quadriceps,Kettlebells
FYR2 Squat-Clean-Alternating-Press Complex,Abdominals,Kettlebells
FYR2 Kettlebell Squat-Press-Deadlift Complex,Quadriceps,Kettlebells
FYR2 Push-Up-Breakdancer-Shoulder-Tap Complex,Chest,Body Only
FYR2 Single-Dumbbell Triceps Extension,Triceps,Dumbbell
30 Arms EZ-Bar Skullcrusher,Triceps,E-Z Curl Bar
30 Arms Cable Rope Hammer Curl,Biceps,Cable
30 Arms Weighted Triceps Dip,Triceps,Other
30 Arms Underhand Cable Straight-Bar Push-Down,Triceps,Cable
30 Arms Triceps Dip,Triceps,Body Only
30 Arms Standing Dumbbell Hammer Curl 21s,Biceps,Dumbbell
30 Arms Standing Overhand EZ-Bar Curl,Biceps,E-Z Curl Bar
30 Arms Standing Biceps Curl,Biceps,Dumbbell
30 Arms Standing Barbell Curl,Biceps,Barbell
30 Arms Standing Alternating Hammer Curl,Biceps,Dumbbell
30 Arms Standing Alternating Biceps Curl,Biceps,Dumbbell
30 Arms Squatting Cable Straight-Bar Curl,Biceps,Cable
30 Arms Single-Arm Reverse-Grip Cable Push-Down,Triceps,Cable
30 Arms Single-Arm Hammer Preacher Curl,Biceps,Dumbbell
30 Arms Single-Arm Dumbbell Preacher Curl,Biceps,Dumbbell
30 Arms Seated Dumbbell Concentration Curl,Biceps,Dumbbell
30 Arms Seated Biceps Curl,Biceps,Dumbbell
30 Arms Seated Alternating Biceps Curl,Biceps,Dumbbell
30 Arms Overhead Dumbbell Triceps Extension,Triceps,Dumbbell
30 Arms Machine Triceps Dip,Triceps,Machine
30 Arms Incline Hammer Curl,Biceps,Dumbbell
30 Arms Incline Dumbbell Triceps Extension,Biceps,Dumbbell
30 Arms Incline Biceps Curl,Biceps,Barbell
30 Arms High Cable Curl,Biceps,Cable
30 Arms Hammer Curl,Biceps,Dumbbell
30 Arms EZ-Bar Spider Curl,Biceps,E-Z Curl Bar
30 Arms EZ-Bar Preacher Curl,Biceps,E-Z Curl Bar
30 Arms Dumbbell Skullcrusher,Triceps,Dumbbell
30 Arms Dumbbell Kick-Back,Triceps,Dumbbell
30 Arms Close-Grip Push-Up,Triceps,Body Only
30 Arms Close-Grip Bench Press,Triceps,Barbell
30 Arms Cable V-Bar Push-Down,Triceps,Cable
30 Arms Cable Straight-Bar Push-Down,Triceps,Cable
30 Arms Cable Straight-Bar Curl,Biceps,Cable
30 Arms Cable Rope Push-Down,Triceps,Cable
30 Arms Cable Rope Overhead Triceps Extension,Triceps,Cable
30 Arms Cable Concentration Curl,Biceps,Cable
BFR underhand straight-bar push-down,Triceps,Cable
BFR overhand straight-bar push-down,Triceps,Cable
30 Arms BFR Machine Preacher Curl,Biceps,Machine
30 Arms BFR High Cable Curl,Biceps,Cable
30 Arms BFR Dumbbell Kick-Back,Triceps,Dumbbell
30 Arms BFR Close-Grip Push-Up,Triceps,Body Only
BFR cable rope push-down,Triceps,Cable
BFR cable rope hammer curl,Biceps,Cable
30 Arms Standing EZ-Bar Curl,Biceps,E-Z Curl Bar
30 Arms Barbell Skullcrusher,Triceps,Barbell
30 Legs Barbell Back Squat,Quadriceps,Barbell
30 Legs Barbell Front Squat,Quadriceps,Barbell
30 Legs Barbell Stiff-Legged Deadlift,Hamstrings,
30 Legs Dumbbell Goblet Squat,Quadriceps,Dumbbell
30 Legs Dumbbell Squat,Quadriceps,Dumbbell
30 Legs Dumbbell Stiff-Legged Deadlift,Hamstrings,Dumbbell
30 Legs Dumbbell Walking Lunge,Hamstrings,
30 Legs Feet-High Leg Press,Quadriceps,Machine
30 Legs Glute-Ham Raise,Glutes,Machine
30 Legs Hip Thrust,Glutes,Body Only
30 Legs Leg Extension,Hamstrings,Machine
30 Legs Leg Press,Quadriceps,Machine
30 Legs Leg Press Calf Raise,Quadriceps,Machine
30 Legs Lying Leg Curl,Quadriceps,Machine
30 Legs Machine Hack Squat,Quadriceps,Machine
30 Legs Seated Calf Raise,Calves,Machine
30 Legs Seated Leg Curl,Hamstrings,Machine
30 Legs Single-Leg Leg Extension,Quadriceps,Machine
30 Legs Single-Leg Leg Press,Quadriceps,Machine
30 Legs Single-Leg Lying Leg Curl,Quadriceps,Machine
30 Legs Smith Machine Split Squat,Quadriceps,Machine
30 Legs Smith Machine Squat,Quadriceps,Machine
30 Legs Standing Calf Raise,Calves,Machine
30 Legs Sumo Deadlift,Hamstrings,Barbell
30 Legs Walking Lunge,Hamstrings,Body Only
ACFT Hand-release push-up,Chest,Body Only
Hand shift plank,Abdominals,Body Only
Side-lying leg adduction scissor,Adductors,Body Only
1.5-rep push-up,Chest,Body Only
ACFT Triple-clap push-up,Chest,Body Only
Sprinter burpee,Quadriceps,Body Only
ACFT Superman push-up,Chest,Body Only
Cross-body plank march,Abdominals,Body Only
Incline band bench press,Chest,Bands
Band archer pull,Abdominals,
Spoto press,Chest,Barbell
Band split squat,Quadriceps,Bands
Band front squat,Quadriceps,Bands
Bent-knee Copenhagen hip adduction,Abdominals,Body Only
Dumbbell single-leg hip thrust,Glutes,Body Only
Copenhagen plank,Abdominals,Body Only
Dumbbell saw triceps skullcrusher,Triceps,Dumbbell
Squat hold with band pull-apart,Quadriceps,Bands
Band shoulder press,Shoulders,Bands
Band push-up,Chest,Bands
Band overhead triceps extension,Triceps,Bands
Band lateral raise,Shoulders,Bands
Band upright row,Shoulders,Bands
Staggered-stance band shoulder press,Shoulders,Bands
Feet-elevated plank on ball,Abdominals,Exercise Ball
Feet-elevated push-up on ball,Chest,Exercise Ball
Cross-over push-up,Chest,Body Only
Dumbbell step-down reverse lunge,Quadriceps,Dumbbell
Single-arm landmine push-press,Shoulders,Other
Single-arm banded landmine press,Shoulders,Bands
Band straight-arm pull-down,Triceps,Bands
Band bent-over row,Middle Back,Bands
ACFT Low-handle trap bar deadlift,Lower Back,Other
ACFT Medicine ball overhead power throw,Middle Back,Medicine Ball
ACFT Hanging leg tuck,Abdominals,Body Only
ACFT Sprint-drag-carry,Quadriceps,Other
Alternating hanging knee raise,Abdominals,Body Only
Shuttle run training,Quadriceps,Body Only
Dumbbell walking calf raise,Calves,Dumbbell
Single-Arm Cable Outward-Facing Biceps Curl,Abdominals,Cable
Cable 90-Degree External Rotation,Abdominals,
Cable Outward-Facing Biceps Curl,Abdominals,
Single-arm band overhead triceps extension,Abdominals,
Banded squat toe tap,Quadriceps,Bands
Heavy band bent-over row,Middle Back,Bands
Band skullcrusher,Triceps,Bands
Band low-to-high twist,Abdominals,Bands
Single-arm band kick-back,Triceps,Bands
Single-arm band low row,Lats,Bands
Band deadlift,Lower Back,Bands
Band front raise rear fly row combo,Shoulders,Bands
Band chest fly,Chest,Bands
Band overhead squat,Quadriceps,Bands
Band standing concentration curl,Biceps,Bands
Band seated row,Traps,Bands
Band stiff-legged deadlift,Abdominals,
Biceps Rope Curl,Abdominals,Cable
"Bicep Curls ""21s""",Biceps,Barbell
Stick Twist,Abdominals,Other
